id,product_tmpl_id/id,name/id,min_qty,price,product_name,product_code,delay,sequence,lastproduct_code,currency_id
scenario.supplierinfo_329,scenario.product_141458,partner_90000,1000,30.91,L18/W/R180/HCR SWISS-INDOOR,92643,105,1,,USD
scenario.supplierinfo_367,scenario.product_141490,partner_90000,1000,39.27,PD2-UP/W/180/24V-2RR - BEG,92645,105,1,,USD
scenario.supplierinfo_362,scenario.product_141485,partner_90000,1000,24.62,L18/W/180 STAIRCASE/ SWISS,92650,105,1,,USD
scenario.supplierinfo_445,scenario.product_141565,partner_90000,1000,3.35,L18/BLS-FRAME-SWIS S-9000-N,535992059,105,1,,USD
scenario.supplierinfo_446,scenario.product_141566,partner_90000,1000,3.35,L18/DGS-FRAME-SWIS S-6500-N,535992049,105,1,,USD
scenario.supplierinfo_447,scenario.product_141567,partner_90000,1000,3.35,L18/LGS-FRAME-SWIS S-2500-N,535992039,105,1,,USD
scenario.supplierinfo_893,scenario.product_142010,partner_90000,1000,29.73,PD2N-UP/M/12-48V/RR/HA6S1-BEG,94041,105,1,,USD
scenario.supplierinfo_895,scenario.product_142012,partner_90000,1000,48.22,"PD2N-UP/M-DALI/DSI-AP, weiss",94061,105,1,,USD
scenario.supplierinfo_344,scenario.product_141468,partner_90000,1000,33.53,PD2-BAT/W/433 - BEG,535951321,105,1,,USD
scenario.supplierinfo_339,scenario.product_141464,partner_90000,1000,35.6,L16-RX-UP/W/433 - BEG,535959100,105,1,,USD
scenario.supplierinfo_340,scenario.product_141465,partner_90000,1000,39.06,L16-RX-PI/W/433 - BEG,535956500,105,1,,USD
scenario.supplierinfo_341,scenario.product_141466,partner_90000,1000,35.6,L16-RX-AP/W/433 - BEG,92803,105,1,,USD
scenario.supplierinfo_896,scenario.product_142013,partner_90000,1000,36.38,PD2N-UP/W/360/DIM/MASTER - BEG,94051,105,1,,USD
scenario.supplierinfo_381,scenario.product_141504,partner_90000,1000,40.92,PD9/WH/DE - BEG MINI SENSOR,92900,105,1,PN/92900-SWIS-CT,USD
scenario.supplierinfo_394,scenario.product_141518,partner_90000,1000,30.67,PD9/WH/SLAVE/FP - BEG MINI,92905,105,1,PN/92905-SWIS-CT,USD
scenario.supplierinfo_382,scenario.product_141505,partner_90000,1000,48.22,PD9/WH/FP-DIM - BEG-MINI-SENSOR,92910,105,1,,USD
scenario.supplierinfo_471,scenario.product_141589,partner_90000,1000,1.77,PD9 - BEG 5M EXTENSION CABLE MASTER,92950,105,1,,USD
scenario.supplierinfo_472,scenario.product_141590,partner_90000,1000,1.72,PD9/M - BEG 5M EXTENSION CABLE SLAVE,92951,105,1,,USD
scenario.supplierinfo_473,scenario.product_141591,partner_90000,1000,2.38,PD9 - BEG 10M EXTENSION CABLE MASTER,92952,105,1,,USD
scenario.supplierinfo_474,scenario.product_141592,partner_90000,1000,2.05,PD9 - BEG 10M EXTENSION CABLE SLAVE,92953,105,1,,USD
scenario.supplierinfo_475,scenario.product_141593,partner_90000,1000,18.02,PD9-FP - BEG - HEAD MASTER,,105,1,,USD
scenario.supplierinfo_476,scenario.product_141594,partner_90000,1000,16.75,PD9/WH/FP/90/HEAD SLAVE,92961,105,1,,USD
scenario.supplierinfo_477,scenario.product_141595,partner_90000,1000,18.02,PD9-FP - BEG - HEAD DIM,,105,1,,USD
scenario.supplierinfo_264,scenario.product_141262,partner_90000,1000,69.81,AL10/BU/ABS-BEG SP4/3HB GP SMD,93101,105,1,PN/93101-SWIS-CT,USD
scenario.supplierinfo_257,scenario.product_141263,partner_90000,1000,50.38,SAFETYLUX GLOW.,93104,105,1,,USD
scenario.supplierinfo_460,scenario.product_141579,partner_90000,1000,5.94,PD2-M/W/360/MASTER-BEG (DUMMY),DUM027-S,105,1,,USD
scenario.supplierinfo_461,scenario.product_141580,partner_90000,1000,5.94,L18/W/R180/7-POL- SWISS-INDOOR (DUMMY),DUM031,105,1,DUM031-SWIS-CT,USD
scenario.supplierinfo_459,scenario.product_141578,partner_90000,1000,5.94,DUMMY PD9/FP/W/90 - SWISS,DUM033-S,105,1,DUMM033-SWI-CT,USD
scenario.supplierinfo_431,scenario.product_141553,partner_90000,1000,0.5,PD9/BLS-RING BLACK S-9000-N,PLA1680,105,1,,USD
scenario.supplierinfo_432,scenario.product_141554,partner_90000,1000,0.43,PD9/DGS-RING DARK GREY S-6500-N,PLA1681,105,1,,USD
scenario.supplierinfo_433,scenario.product_141555,partner_90000,1000,0.48,PD9/DGS-RING LIGHT GREY S-2500-N,PLA1682,105,1,,USD
scenario.supplierinfo_538,scenario.product_141650,partner_90000,1000,42.77,PD4-M/W/360/MASTER - BEG,94024,105,1,,USD
scenario.supplierinfo_691,scenario.product_141819,partner_90000,1000,48.87,L18/W/180/MA/2W/SU/SWIS-BEG,92691,105,1,PN/92691-SWIS-CT,USD
